Date,Open,Close,Volume,Nifty50,VWAP,RVOL,IPR,SMA_Close_F,SMA_Close_M,SMA_Close_S,EMA_Close_F,EMA_Close_M,EMA_Close_S,DEMA_Close_F,DEMA_Close_M,DEMA_Close_S,macd,dn,up,RSI_Close,TrueRange,AvgTrueRange,OBV,SAR,COD,VOL,lag1,lag2,lag3,lag4,lag5,rpi,eps,pe
31/12/2021,2190.27832,2185.801758,14666585,17203.94922,1475.145038,2.308667051,54.7800293,2197.302295,2174.905688,2197.503015,2192.68024,2191.68163,2204.362262,2195.657651,2187.206076,2172.428092,-0.963612741,2120.5185,2274.48753,44.92429174,54.7800293,51.93816372,1035780785,2241.465361,-37.75073242,2.472916604,2177.448486,2217.506836,2213.722412,2187.73999,2190.09375,0.0491,22.29,7.85
03/01/2022,2182.894287,2218.752686,4738645,17354.05078,1475.435253,0.77565631,22.05957031,2196.443896,2177.462402,2195.652405,2190.387413,2190.612562,2202.594595,2190.843802,2186.076054,2172.102456,-0.91948683,2119.414805,2271.890004,46.10770239,22.89038086,49.86332209,1040519430,2234.769647,-4.4765625,1.007158319,2185.801758,2177.448486,2217.506836,2213.722412,2187.73999,0.0491,22.29,7.85
04/01/2022,2229.875,2268.825439,2710805,17625.69922,1475.608864,0.452824144,40.98120117,2202.646436,2189.13833,2197.556091,2199.842504,2195.728948,2204.133461,2206.450157,2196.203394,2177.937642,-0.754736381,2121.008333,2274.103849,50.61547499,40.98120117,49.22888488,1043230235,2228.341761,35.85839844,1.877379102,2218.752686,2185.801758,2177.448486,2217.506836,2213.722412,0.0491,22.29,7.85
05/01/2022,2272.425293,2279.439941,5423864,17805.25,1475.979376,0.907492946,52.61108398,2213.667041,2202.692578,2201.075024,2222.836816,2209.01922,2210.294602,2242.571459,2220.28126,2192.167988,-0.435882184,2118.45703,2283.693019,56.56152291,52.74951172,49.48035823,1048654099,2074.07251,38.95043945,2.359373686,2268.825439,2218.752686,2185.801758,2177.448486,2217.506836,0.0491,22.29,7.85
06/01/2022,2262.456787,2230.428711,5821906,17925.25,1476.382013,0.962418306,40.65820313,2226.053662,2212.24563,2203.451746,2241.704524,2221.822987,2216.879872,2267.439426,2241.513194,2206.437705,-0.143713227,2114.900936,2292.002556,57.72355679,40.65820313,48.85020429,1054476005,2074.07251,7.014648438,1.78919867,2279.439941,2268.825439,2218.752686,2185.801758,2177.448486,0.0491,22.29,7.85
07/01/2022,2243.766113,2248.427246,7223711,17745.90039,1476.850581,1.188092023,41.53515625,2236.649707,2216.976001,2201.608057,2237.94592,2223.387664,2218.170238,2252.596784,2240.778024,2209.890036,-0.089840886,2117.004174,2286.21194,50.94652619,55.93383789,49.35617812,1047252294,2082.56042,-32.02807617,1.835843075,2230.428711,2279.439941,2268.825439,2218.752686,2185.801758,0.0491,22.29,7.85
10/01/2022,2263.195313,2250.273193,6556057,17812.69922,1477.285482,1.057635581,42.91943359,2249.174805,2222.809351,2200.548914,2241.439695,2227.940315,2221.051858,2253.536122,2245.893688,2216.167427,0.017951238,2118.89794,2282.199887,53.12309083,42.91943359,48.89641065,1053808351,2090.708814,4.661132813,1.9128301,2248.427246,2230.428711,2279.439941,2268.825439,2218.752686,0.0491,22.29,7.85
11/01/2022,2248.427246,2266.471924,4623365,18003.30078,1477.592616,0.757008947,37.796875,2255.478906,2229.062671,2201.857263,2244.384195,2232.000839,2223.834842,2254.411479,2250.012208,2221.933533,0.108664027,2117.931427,2285.783099,53.35170565,37.796875,48.10358668,1058431716,2098.531272,-12.92211914,1.670066865,2250.273193,2248.427246,2230.428711,2279.439941,2268.825439,0.0491,22.29,7.85
12/01/2022,2281.009033,2326.974365,8102582,18055.75,1478.14156,1.309454797,36.8737793,2255.008203,2234.337622,2205.336975,2251.746771,2238.268309,2227.895516,2263.340011,2258.132814,2229.849228,0.236239499,2116.877018,2293.796932,55.40692965,36.8737793,47.30145758,1066534298,2106.040831,18.04467773,1.639980985,2266.471924,2250.273193,2248.427246,2230.428711,2279.439941,0.0491,22.29,7.85
13/01/2022,2327.113037,2340.081055,7400221,18212.34961,1478.680679,1.170256442,55.33398438,2264.515088,2245.284375,2212.162549,2276.822636,2254.396683,2237.331597,2301.268706,2283.845402,2247.636648,0.548347953,2109.431378,2314.893719,62.11985255,64.05615234,48.49822149,1073934519,2113.250009,45.96533203,2.425855556,2326.974365,2266.471924,2250.273193,2248.427246,2230.428711,0.0559,22.29,7.85
14/01/2022,2339.804199,2343.496094,5928356,18257.80078,1479.118742,0.929795985,30.08984375,2286.445557,2261.547632,2218.22666,2297.908775,2269.975659,2247.11726,2328.263582,2306.816501,2265.294572,0.831125224,2101.306087,2335.147233,63.40505109,30.08984375,47.18333737,1079862875,2126.286693,12.96801758,1.293011696,2340.081055,2326.974365,2266.471924,2250.273193,2248.427246,0.0559,22.29,7.85
17/01/2022,2342.573242,2355.72583,9965088,18255.75,1479.857005,1.569803591,38.25830078,2305.459326,2277.317065,2227.389734,2313.104548,2283.343011,2256.296196,2343.471601,2324.422442,2281.047088,1.053355582,2101.689919,2353.089549,63.75015672,38.25830078,46.54583475,1089827963,2143.81114,3.691894531,1.635106937,2343.496094,2340.081055,2326.974365,2266.471924,2250.273193,0.0559,22.29,7.85
18/01/2022,2358.033447,2327.620605,4018226,18308.09961,1480.158549,0.649069432,25.84399414,2326.549854,2291.01438,2240.076355,2327.311642,2296.503524,2265.765685,2357.02774,2340.881659,2296.726982,1.256613953,2116.359642,2363.793068,65.02227801,25.84399414,45.06713185,1093846189,2166.39172,13.15258789,1.103230997,2355.72583,2343.496094,2340.081055,2326.974365,2266.471924,0.0559,22.29,7.85
19/01/2022,2335.189209,2327.436035,3107514,18113.05078,1480.384125,0.515751914,43.01171875,2338.77959,2296.893896,2249.793237,2327.41463,2302.161175,2271.65663,2347.29402,2343.099546,2304.999134,1.302198109,2130.713486,2368.872989,59.82627932,43.01171875,44.92031663,1090738675,2186.714243,-30.4128418,1.824050409,2327.620605,2355.72583,2343.496094,2340.081055,2326.974365,0.0559,22.29,7.85
20/01/2022,2307.54541,2286.685547,4877742,17938.40039,1480.737885,0.837002068,30.45898438,2338.871924,2301.693506,2256.969568,2327.421765,2306.756604,2276.968954,2340.679449,2344.011532,2311.94237,1.321893533,2137.338745,2376.600391,59.7924874,30.45898438,43.88736433,1085860933,2205.004513,-7.753173828,1.304347599,2327.436035,2327.620605,2355.72583,2343.496094,2340.081055,0.0559,22.29,7.85
21/01/2022,2263.195313,2287.054688,8247243,17757,1481.306592,1.371526228,50.71899414,2328.192822,2307.319189,2262.147595,2313.843026,2303.107321,2277.894344,2313.628988,2330.602848,2310.374216,1.18040547,2146.864076,2377.431114,52.71310746,61.47192383,45.14340429,1077613690,2221.465756,-20.85986328,2.197962992,2286.685547,2327.436035,2327.620605,2355.72583,2343.496094,0.0559,22.29,7.85
24/01/2022,2284.424316,2194.801025,6669297,17617.15039,1481.766113,1.084528649,46.38061523,2316.904541,2311.181934,2266.995642,2304.91358,2300.18866,2278.766758,2298.817924,2320.297006,2308.942635,1.057418311,2156.171471,2377.819813,52.76766211,46.38061523,45.2317765,1084282987,2236.280875,23.859375,2.049342139,2287.054688,2286.685547,2327.436035,2327.620605,2355.72583,0.0559,27.6,7.85
25/01/2022,2168.633789,2190.509033,10934468,17149.09961,1482.432195,1.657797096,138.1269531,2284.71958,2305.634717,2267.348694,2268.209395,2281.027272,2270.770021,2239.676168,2281.802055,2290.836863,0.627097291,2157.495978,2377.20141,40.26516165,138.1269531,51.86714626,1073348519,2369.616943,-89.62329102,6.046466593,2194.801025,2287.054688,2286.685547,2327.436035,2327.620605,0.0559,27.6,7.85
27/01/2022,2156.127197,2158.06543,12255102,17277.94922,1483.172759,1.73851661,77.20898438,2257.297266,2298.038428,2266.188025,2242.309274,2264.56941,2263.126118,2206.020376,2251.737801,2274.365919,0.266272865,2153.636074,2378.739976,39.7927797,77.20898438,53.67727755,1061093417,2369.616943,21.87524414,3.560259218,2190.509033,2194.801025,2287.054688,2286.685547,2327.436035,0.0559,27.6,7.85
28/01/2022,2182.894287,2155.98877,10010215,17110.15039,1483.748825,1.397284435,41.58105469,2223.423145,2281.147534,2263.215955,2214.227993,2245.20505,2253.120338,2171.31454,2218.862893,2254.236834,-0.135631924,2142.813561,2383.618348,36.32374013,57.41064453,53.94394662,1051083202,2359.932832,1.938232422,1.928506571,2158.06543,2190.509033,2194.801025,2287.054688,2286.685547,0.0559,27.6,7.85
31/01/2022,2178.463867,2202.831055,7333863,17101.94922,1484.168951,1.078919651,43.84228516,2197.283789,2262.738306,2262.142969,2194.814918,2228.983908,2243.869712,2153.2639,2194.159391,2236.510261,-0.458480727,2138.36715,2385.918787,36.10676271,43.84228516,53.22239938,1043749339,2350.636085,-26.90551758,2.008447473,2155.98877,2158.06543,2190.509033,2194.801025,2287.054688,0.0559,27.6,7.85
01/02/2022,2222.583252,2195.539307,6071841,17339.84961,1484.540608,0.884582774,46.3347168,2180.439063,2248.671802,2262.994434,2197.486964,2224.228844,2239.961269,2171.567649,2191.84555,2229.766507,-0.540210989,2141.111138,2384.877729,44.2031456,65.11767578,54.07206198,1049821180,2341.711208,24.3671875,2.126944472,2202.831055,2155.98877,2158.06543,2190.509033,2194.801025,0.0559,27.6,7.85
02/02/2022,2221.660156,2200.015869,6600254,17576.84961,1484.940078,0.93507278,67.84057617,2180.586719,2232.653149,2261.833765,2196.837745,2219.012565,2235.730606,2179.125389,2188.249277,2222.679031,-0.624488317,2137.863117,2385.804413,43.28367357,67.84057617,55.05552728,1043220926,2333.143326,-27.04394531,3.052330036,2195.539307,2202.831055,2155.98877,2158.06543,2190.509033,0.0559,27.6,7.85
03/02/2022,2207.815186,2171.587402,5008845,17780,1485.244838,0.711706599,29.44360352,2182.488086,2219.892676,2258.393286,2197.89712,2215.55862,2232.329202,2186.795132,2187.562703,2217.443174,-0.667653404,2131.602562,2385.18401,44.05308594,29.44360352,53.22610415,1048229771,2324.91816,-21.64428711,1.325297365,2200.015869,2195.539307,2202.831055,2155.98877,2158.06543,0.0559,27.6,7.85
04/02/2022,2160.742188,2151.789063,4786419,17560.19922,1485.524249,0.685142426,50.07275391,2185.19248,2204.307813,2253.000659,2189.127214,2207.563853,2226.544269,2175.879285,2178.11693,2207.841971,-0.796355961,2121.174918,2384.8264,40.31293635,50.07275391,53.00086485,1043443352,2317.022,-36.2277832,2.267977602,2171.587402,2200.015869,2195.539307,2202.831055,2155.98877,0.0559,27.6,7.85
07/02/2022,2161.665283,2138.682617,5530620,17516.30078,1485.837512,0.801380492,25.24414063,2184.352539,2190.818164,2249.068677,2176.681163,2197.422982,2219.424725,2159.551844,2165.032969,2196.062107,-0.960314561,2110.277312,2387.860041,37.89965522,29.21289063,51.30172383,1037912732,2309.441686,-8.953125,1.168308777,2151.789063,2171.587402,2200.015869,2195.539307,2202.831055,0.0559,27.6,7.85
08/02/2022,2151.189209,2174.633301,5357233,17213.59961,1486.134706,0.783058096,47.81152344,2171.522852,2175.980957,2243.581445,2164.014981,2186.742916,2211.735001,2144.151314,2151.503759,2183.640024,-1.126410796,2096.68169,2390.481201,36.34837823,47.81152344,51.0524238,1032555499,2302.164585,-22.98266602,2.211791243,2138.682617,2151.789063,2171.587402,2200.015869,2195.539307,0.0559,27.6,7.85
09/02/2022,2188.570801,2199.969727,6030424,17266.75,1486.487335,0.872485243,46.15014648,2167.34165,2173.964185,2239.799451,2167.554421,2184.541168,2208.201506,2156.671603,2153.9077,2179.585269,-1.113930194,2089.919039,2389.679862,43.21431609,46.15014648,50.70226114,1038585923,2295.178568,23.4440918,2.145331814,2174.633301,2138.682617,2151.789063,2171.587402,2200.015869,0.0559,27.6,7.85
10/02/2022,2211.230225,2197.708496,5743112,17463.80078,1486.835181,0.845345534,26.95141602,2167.332422,2174.910254,2236.474341,2178.359523,2187.34636,2207.417527,2178.307712,2164.577772,2180.817331,-0.999452485,2086.158309,2386.790373,47.51144051,28.75146484,49.13434712,1044329035,2288.471992,11.39892578,1.231461921,2199.969727,2174.633301,2138.682617,2151.789063,2171.587402,0.0559,27.6,7.85
11/02/2022,2190.509033,2193.416504,6232245,17605.84961,1487.211072,0.925296204,28.24365234,2172.556641,2178.874561,2230.011047,2184.809181,2189.230385,2206.492857,2189.074412,2172.143015,2181.589408,-0.906568984,2084.78598,2375.236114,47.16837728,28.24365234,47.64215463,1038096790,2282.033678,-13.52172852,1.277282303,2197.708496,2199.969727,2174.633301,2138.682617,2151.789063,0.0559,27.6,7.85
14/02/2022,2160.050049,2158.480957,7971685,17374.75,1487.688397,1.165864905,37.28930664,2180.882129,2182.617334,2222.67782,2187.678288,2189.991497,2205.24749,2192.434514,2176.63365,2181.589037,-0.8390526,2085.856893,2359.498747,46.48231663,37.28930664,46.90266549,1030125105,2275.852898,2.907470703,1.702312388,2193.416504,2197.708496,2199.969727,2174.633301,2138.682617,0.0559,27.6,7.85
15/02/2022,2170.156738,2231.76709,5359816,16842.80078,1487.993097,0.811195095,38.7199707,2184.841797,2178.182324,2213.427063,2177.945845,2184.262308,2200.793535,2174.628366,2168.645642,2175.358498,-0.903737593,2085.824177,2341.029949,41.22605837,58.51831055,47.73235442,1024765289,2269.919348,-1.569091797,1.792549702,2158.480957,2193.416504,2197.708496,2199.969727,2174.633301,0.0601,27.6,7.85
16/02/2022,2242.88916,2227.1521,5606335,17352.44922,1488.34632,0.838429054,81.40869141,2196.268555,2181.805103,2207.229126,2195.88626,2192.899541,2203.743397,2205.634884,2187.189096,2183.399668,-0.677602529,2097.018772,2317.43948,53.18544208,81.40869141,50.13780706,1030371624,2264.223141,61.61035156,3.751281646,2231.76709,2158.480957,2193.416504,2197.708496,2199.969727,0.0601,27.6,7.85
17/02/2022,2233.751465,2255.349609,5196420,17322.19922,1488.671386,0.765174256,34.19702148,2201.705029,2184.518726,2202.205701,2206.308206,2199.127279,2205.972797,2219.755254,2199.550519,2189.583643,-0.509639094,2106.153911,2298.25749,52.46150899,34.19702148,48.99917952,1025175204,2258.754781,-15.73706055,1.524686199,2227.1521,2231.76709,2158.480957,2193.416504,2197.708496,0.0601,27.6,7.85
18/02/2022,2256.18042,2237.720459,6426626,17304.59961,1489.088349,0.935652542,41.44262695,2213.233252,2192.894946,2198.601379,2222.655341,2209.349521,2210.675351,2242.518128,2218.05946,2200.10176,-0.270404816,2117.346783,2279.855976,56.36922697,41.44262695,48.45942577,1031601830,2127.51416,21.59814453,1.855292659,2255.349609,2227.1521,2231.76709,2158.480957,2193.416504,0.0601,27.6,7.85
21/02/2022,2226.275146,2215.106934,3387729,17276.30078,1489.302912,0.511306895,33.45874023,2222.094043,2201.488086,2196.153125,2227.677047,2214.507873,2213.251075,2244.266709,2225.854657,2206.01491,-0.143883588,2123.128266,2269.177984,53.41304948,33.45874023,47.38794823,1028214101,2127.51416,-18.45996094,1.482981589,2237.720459,2255.349609,2227.1521,2231.76709,2158.480957,0.0601,27.6,7.85
22/02/2022,2171.72583,2205.046143,5553596,17206.65039,1489.643764,0.845316472,48.82666016,2233.419238,2209.130518,2192.555737,2223.487009,2214.616793,2213.427824,2231.753426,2223.989642,2207.040733,-0.124695139,2131.727325,2253.38415,49.80491898,48.82666016,47.49071337,1022660505,2133.103848,-11.16821289,2.193199714,2215.106934,2237.720459,2255.349609,2227.1521,2231.76709,0.0601,27.6,7.85
