Date,Open,Close,Volume,Nifty50,VWAP,RVOL,IPR,SMA_Close_F,SMA_Close_M,SMA_Close_S,EMA_Close_F,EMA_Close_M,EMA_Close_S,DEMA_Close_F,DEMA_Close_M,DEMA_Close_S,macd,dn,up,RSI_Close,TrueRange,AvgTrueRange,OBV,SAR,COD,VOL,lag1,lag2,lag3,lag4,lag5,rpi,eps
18/05/2018,1563.300049,1605.800049,2041908,10596.40039,1385.637339,1.718530414,49.19995117,1553.750024,1524.930017,1497.557501,1562.604683,1534.70371,1500.576652,1593.056979,1573.159983,1555.577618,2.842373378,1415.49052,1579.624483,78.19351458,49.19995117,32.68005644,7622621,1486.159693,42.5,3.147185418,1569.800049,1574.099976,1515.5,1503.550049,1504.099976,0.0458,6.5
21/05/2018,1613,1578.650024,1510806,10516.7002,1388.360413,1.228293567,46.34997559,1568.77002,1533.005017,1503.1,1567.95313,1542.693949,1508.012211,1591.820292,1580.69564,1564.502401,2.897398667,1415.06472,1591.13528,69.5873541,46.34997559,33.65647923,6111815,1503.847336,-34.34997559,2.873526075,1605.800049,1569.800049,1574.099976,1515.5,1503.550049,0.0458,6.5
22/05/2018,1565.75,1574.300049,1137466,10536.7002,1390.314692,0.897695061,30.75,1580.530029,1540.830017,1509.177502,1570.06877,1548.440512,1514.325338,1587.390637,1584.23454,1571.147387,2.882779459,1419.125677,1599.229328,68.29047317,30.75,33.44887357,4974349,1522.335766,8.550048828,1.963915057,1578.650024,1605.800049,1569.800049,1574.099976,1515.5,0.0458,6.5
23/05/2018,1567,1568.099976,891664,10430.34961,1391.767505,0.71289166,25.30004883,1579.330029,1548.040015,1514.6,1569.412505,1552.01496,1519.446732,1580.522907,1584.225531,1575.4908,2.804967972,1424.071028,1605.128972,66.39125292,25.30004883,32.86681466,4082685,1537.866047,1.099975586,1.614553212,1574.300049,1578.650024,1605.800049,1569.800049,1574.099976,0.0458,6.5
24/05/2018,1570.099976,1561.099976,915840,10513.84961,1393.176932,0.72038293,21.59997559,1577.590015,1555.500012,1519.695001,1566.641662,1553.666781,1523.413708,1572.201368,1581.372374,1577.709413,2.675046758,1430.755274,1608.634728,64.219705,21.59997559,32.06204044,3166845,1550.050049,-9,1.37570702,1568.099976,1574.300049,1578.650024,1605.800049,1569.800049,0.0458,6.5
25/05/2018,1566,1575.75,968884,10605.15039,1394.770548,0.772826589,33.94995117,1571.580005,1562.665015,1523.920001,1569.677775,1557.681912,1528.398117,1575.40832,1583.635231,1582.032506,2.617780332,1432.785587,1615.054416,66.67631685,33.94995117,32.19689121,4135729,1550.050049,9.75,2.167940688,1561.099976,1568.099976,1574.300049,1578.650024,1605.800049,0.0458,6.5
28/05/2018,1585,1582.849976,563972,10688.65039,1395.721313,0.454468369,9.699951172,1572.419995,1570.595007,1529.365002,1574.068508,1562.257923,1533.584008,1580.816028,1587.236467,1586.802357,2.578657119,1437.811539,1620.918465,67.82912923,9.949951172,30.60782407,4699701,1557.300049,-2.150024414,0.611984301,1575.75,1561.099976,1568.099976,1574.300049,1578.650024,0.0458,6.5
29/05/2018,1575.550049,1572.699951,944652,10633.2998,1397.207266,0.751170409,34.10009766,1572.099976,1576.315002,1532.554999,1573.612323,1564.156474,1537.309336,1577.806545,1586.146824,1588.829806,2.465682144,1439.640238,1625.46976,64.39923102,34.10009766,30.85727218,3755049,1563.699951,-2.850097656,2.164329701,1582.849976,1575.75,1561.099976,1568.099976,1574.300049,0.0458,6.5
30/05/2018,1569.5,1585.800049,1089156,10614.34961,1399.015454,0.864648228,37.80004883,1575.63999,1577.48501,1538.247504,1577.674898,1568.091669,1541.927499,1583.17943,1589.303479,1592.719595,2.415628878,1446.946096,1629.548911,66.73708522,37.80004883,31.3531848,4844205,1619.400024,16.30004883,2.408413433,1572.699951,1582.849976,1575.75,1561.099976,1568.099976,0.0458,6.5
31/05/2018,1595,1611.449951,3315162,10736.15039,1405.039185,2.431851428,37.95007324,1585.709985,1581.65,1546.210004,1588.933249,1575.974993,1548.548685,1600.108504,1599.780103,1600.494036,2.478724642,1458.613058,1633.806949,70.78277742,37.95007324,31.82439111,8159367,1619.400024,16.44995117,2.379314937,1585.800049,1572.699951,1582.849976,1575.75,1561.099976,0.0458,6.5
01/06/2018,1613,1588.849976,1444570,10696.2002,1407.282613,1.027350595,43.30004883,1588.32998,1579.954993,1552.442505,1588.905491,1578.315899,1552.386903,1596.337156,1599.708093,1602.857751,2.383588913,1471.594795,1633.290215,63.45903689,43.30004883,32.64408095,6714797,1557,-24.15002441,2.684441961,1611.449951,1585.800049,1572.699951,1582.849976,1575.75,0.0458,6.5
04/06/2018,1590,1563.199951,857157,10628.5,1408.403659,0.610242681,32,1584.399976,1578.409985,1555.707501,1580.336978,1575.567545,1553.416717,1579.579079,1590.821596,1600.012554,2.151268091,1478.753752,1632.66125,56.33467984,32,32.59807517,5857640,1557,-26.80004883,2.012578616,1588.849976,1611.449951,1585.800049,1572.699951,1582.849976,0.0458,6.5
05/06/2018,1564,1562.800049,1531015,10593.15039,1410.361346,1.066301133,25.94995117,1582.419995,1577.259985,1559.045001,1574.491335,1573.246182,1554.310368,1570.088974,1583.827472,1597.277047,1.942785934,1487.10348,1630.986522,56.22869078,25.94995117,32.12320917,4326625,1624.400024,-1.199951172,1.659204039,1563.199951,1588.849976,1611.449951,1585.800049,1572.699951,0.0458,6.5
06/06/2018,1561.099976,1571.150024,1085135,10684.65039,1411.79347,0.74728041,21.55004883,1579.48999,1577.56499,1562.802502,1573.377565,1572.865063,1555.914145,1569.700144,1581.210657,1596.239795,1.799842736,1496.821603,1628.783401,58.00531453,21.55004883,31.36798343,5411760,1624.400024,10.05004883,1.380440021,1562.800049,1563.199951,1588.849976,1611.449951,1585.800049,0.0458,6.5
07/06/2018,1575,1603.050049,1479204,10768.34961,1414.08774,0.999822504,31.69995117,1577.81001,1581.759998,1568.630005,1583.268393,1578.353242,1560.403278,1587.410664,1589.671784,1600.949988,1.829228497,1510.516336,1626.743674,64.01459904,35.54992676,31.66669367,6890964,1621.306025,28.05004883,2.012695313,1571.150024,1562.800049,1563.199951,1588.849976,1611.449951,0.0458,6.5
08/06/2018,1599.900024,1595.599976,760059,10767.65039,1415.199688,0.510823029,19.75,1579.16001,1583.744995,1573.205005,1587.37892,1581.489012,1563.755345,1592.880786,1593.315267,1603.473285,1.792913488,1522.154765,1624.255244,61.79074601,21.55004883,30.94407618,6130905,1618.335786,-4.300048828,1.234452134,1603.050049,1571.150024,1562.800049,1563.199951,1588.849976,0.0458,6.5
11/06/2018,1596,1601.400024,905198,10786.9502,1416.548335,0.620335119,32.59997559,1586.800024,1585.6,1578.097504,1592.052622,1585.109196,1567.340552,1598.836333,1597.747191,1606.519591,1.772891454,1536.878455,1619.316553,62.87213712,32.59997559,31.06235471,7036103,1617,5.400024414,2.042604987,1595.599976,1603.050049,1571.150024,1562.800049,1563.199951,0.0458,6.5
12/06/2018,1604.800049,1638.449951,1707972,10842.84961,1419.540052,1.23529577,54.59997559,1601.930005,1592.175,1584.245001,1607.518398,1594.807515,1574.112876,1622.35139,1613.082682,1615.687918,1.922819807,1545.610338,1622.879664,68.92272479,54.59997559,32.74361334,8744075,1547.050049,33.64990234,3.402291496,1601.400024,1595.599976,1603.050049,1571.150024,1562.800049,0.0487,6.5
13/06/2018,1644,1621.199951,845842,10856.7002,1420.877565,0.648700219,25.25,1611.93999,1595.71499,1586.6,1612.078916,1599.60614,1578.597359,1625.007922,1618.484696,1620.270263,1.930203118,1545.090935,1628.109065,63.71635558,25.25,32.20835525,7898233,1547.050049,-22.80004883,1.535888078,1638.449951,1601.400024,1595.599976,1603.050049,1571.150024,0.0487,6.5
