Date,Open,Close,Volume,Nifty50,VWAP,RVOL,IPR,SMA_Close_F,SMA_Close_M,SMA_Close_S,EMA_Close_F,EMA_Close_M,EMA_Close_S,DEMA_Close_F,DEMA_Close_M,DEMA_Close_S,macd,dn,up,RSI_Close,TrueRange,AvgTrueRange,OBV,SAR,COD,VOL,lag1,lag2,lag3,lag4,lag5,rpi,eps
05/04/2018,1214.949951,1230,8415,10325.15039,1364.847729,0.638559428,26.94995117,1182.23999,1199.270007,1262.652496,1200.080894,1212.141947,1247.940982,1202.837776,1177.659629,1191.446048,-3.557762255,1119.267258,1406.037735,44.25165349,40.59997559,54.75227646,-17944,1239,15.05004883,2.21819435,1198.400024,1178.400024,1161.949951,1142.449951,1160.150024,0.0444,4.5
06/04/2018,1220,1217.949951,6047,10331.59961,1364.072945,0.490058228,39.09997559,1197.33999,1193.384998,1258.414996,1206.037246,1213.197948,1245.084693,1211.846069,1185.849142,1191.385968,-3.316002904,1115.005077,1401.824915,42.54145154,39.09997559,53.63425496,-23991,1120,-2.050048828,3.204916032,1230,1198.400024,1178.400024,1161.949951,1142.449951,0.0444,4.5
09/04/2018,1210,1217.599976,8476,10379.34961,1362.998027,0.743965593,38.5,1208.469995,1189.63999,1252.784998,1209.891489,1213.998317,1242.467101,1216.333534,1192.276868,1191.514243,-3.09128447,1112.278149,1393.291846,42.49008987,38.5,52.55323675,-32467,1120,7.599975586,3.181818182,1217.949951,1230,1198.400024,1178.400024,1161.949951,0.0444,4.5
10/04/2018,1234,1210.150024,7700,10402.25,1361.985769,0.688468158,50.70007324,1214.819995,1189.554993,1246.659998,1209.977668,1213.298627,1239.389284,1214.329816,1194.95406,1190.504388,-2.928806301,1109.98529,1383.334705,41.34574212,50.70007324,52.42086793,-40167,1125.137998,-23.84997559,4.108595887,1217.599976,1217.949951,1230,1198.400024,1178.400024,0.0444,4.5
11/04/2018,1227,1214.5,4736,10417.15039,1361.387444,0.428841783,32.09997559,1218.03999,1193.154993,1240.814996,1211.485112,1213.517059,1237.018876,1215.391507,1198.686584,1190.645029,-2.740097832,1109.23233,1372.397663,42.32251758,32.09997559,50.96937562,-35431,1130.070476,-12.5,2.61613493,1210.150024,1217.599976,1217.949951,1230,1198.400024,0.0444,4.5
12/04/2018,1201,1203.150024,5941,10458.65039,1360.586246,0.535555726,29.94995117,1212.669995,1197.454993,1232.864996,1208.706749,1211.632143,1233.793271,1209.458771,1197.955915,1188.917577,-2.635474469,1112.862995,1352.866998,40.43061681,29.94995117,49.46798816,-41372,1134.805655,2.150024414,2.493751138,1214.5,1210.150024,1217.599976,1217.949951,1230,0.0428,4.5
13/04/2018,1222.849976,1174.699951,8544,10480.59961,1359.242464,0.752971037,60.79992676,1204.019995,1200.679993,1223.764996,1197.37115,1204.917199,1228.165336,1190.315431,1188.233513,1182.471576,-2.71093359,1115.696242,1331.833751,36.07717692,60.79992676,50.27741235,-49916,1139.351427,-48.15002441,4.971985769,1203.150024,1214.5,1210.150024,1217.599976,1217.949951,0.0428,4.5
16/04/2018,1174.699951,1208.099976,9506,10528.34961,1358.036526,0.824561632,64.19995117,1202.119995,1205.294995,1217.597498,1200.947425,1205.495886,1226.254349,1198.627796,1192.319068,1183.183388,-2.52090916,1121.386416,1313.808579,43.73660276,64.19995117,51.2718794,-40410,1143.715368,33.40002441,5.465221234,1174.699951,1203.150024,1214.5,1210.150024,1217.599976,0.0428,4.5
17/04/2018,1223.849976,1217.150024,9700,10548.7002,1356.89874,0.840288817,30,1203.519995,1209.169995,1212.045001,1206.348292,1207.61482,1225.387271,1208.40245,1198.567461,1185.633806,-2.28383111,1130.27269,1293.817312,45.63737258,31.90002441,49.88817548,-30710,1147.904751,-6.699951172,2.451280843,1208.099976,1174.699951,1203.150024,1214.5,1210.150024,0.0428,4.5
18/04/2018,1223,1206.449951,8673,10526.2002,1355.820159,0.746186473,52,1201.909985,1209.974988,1208.0125,1206.382178,1207.403026,1223.583717,1207.774208,1199.827354,1185.984509,-2.142367646,1133.841902,1282.183098,43.75522361,52,50.03902009,-39383,1151.926559,-16.55004883,4.251839738,1217.150024,1208.099976,1174.699951,1203.150024,1214.5,0.0428,4.5
