Date,Open,Close,Volume,Nifty50,VWAP,RVOL,IPR,SMA_Close_F,SMA_Close_M,SMA_Close_S,EMA_Close_F,EMA_Close_M,EMA_Close_S,DEMA_Close_F,DEMA_Close_M,DEMA_Close_S,macd,dn,up,RSI_Close,TrueRange,AvgTrueRange,OBV,SAR,COD,VOL,lag1,lag2,lag3,lag4,lag5,rpi,eps
05/04/2018,950.6500244,954.4500122,2429446,10325.15039,948.0343417,0.820828416,11.90002441,952.5349976,943.9799988,935.7162506,950.2463132,945.6894278,941.3189123,953.829332,952.6329246,944.5297583,0.39793531,909.4523649,961.9801363,55.69924983,15.375,15.1345475,-628984,925.6628938,3.799987793,1.251777637,941.625,957.9500122,965.5999756,943.0499878,946.2999878,0.0444,8.95
06/04/2018,956.0999756,961.7000122,1860004,10331.59961,948.1654204,0.638727767,10.32495117,956.2650024,947.2049988,937.9862518,954.0642129,948.6004432,943.2599695,958.9981585,956.6632258,947.9212151,0.515113786,910.9897152,964.9827885,58.18632393,10.32495117,14.79100491,1231020,928.1956202,5.600036621,1.07990288,954.4500122,941.625,957.9500122,965.5999756,943.0499878,0.0444,8.95
09/04/2018,959.4000244,969.5250244,2001768,10379.34961,948.3836604,0.696469337,12.79998779,957.0500122,950.7700012,940.1412537,959.2178167,952.4049125,945.7614033,965.9428497,962.1144823,952.2419228,0.666388775,910.4353093,969.847198,60.74770612,12.79998779,14.6487894,3232788,930.576383,10.125,1.334165882,961.7000122,954.4500122,941.625,957.9500122,965.5999756,0.0444,8.95
10/04/2018,971.5,960.4249878,3033618,10402.25,948.5672674,1.037793047,14.75,957.5450073,954.7349976,941.8862518,959.6202071,953.863108,947.1579351,964.3718227,963.0003705,954.2847911,0.700402229,911.7229928,972.0495109,56.41931364,14.75,14.65601873,199170,933.8102724,-11.07501221,1.518270715,969.5250244,961.7000122,954.4500122,941.625,957.9500122,0.0444,8.95
11/04/2018,957.9500122,959.4249878,1435406,10417.15039,948.6450434,0.507033963,7.299987793,961.1050049,956.0049988,943.1762512,959.555134,954.8743589,948.3262259,962.6794956,963.177688,955.8313586,0.710513533,912.3373537,974.0151487,55.94755549,7.724975586,14.16094422,-1236236,937.5792451,1.474975586,0.762042664,960.4249878,969.5250244,961.7000122,954.4500122,941.625,0.0444,8.95
12/04/2018,958,964.4000244,2356258,10458.65039,948.8281466,0.835346963,13.5,963.0950073,957.8150024,944.8900024,961.1700975,956.6062981,949.8570638,964.3296475,964.8169722,958.0324659,0.751817872,913.3414287,976.4385762,57.8364585,13.5,14.11373392,1120022,940.9713206,6.400024414,1.409185804,959.4249878,960.4249878,969.5250244,961.7000122,954.4500122,0.0428,8.95
13/04/2018,964,962.5,1648586,10480.59961,948.9384215,0.586453061,10.45001221,963.2550049,959.7600037,946.4025024,961.6133983,957.6778802,951.061153,964.0152989,965.2724535,959.5473593,0.759525028,914.5241344,978.2808705,56.83416092,10.45001221,13.85203951,-528564,944.0241885,-1.5,1.084026163,964.4000244,959.4249878,960.4249878,969.5250244,961.7000122,0.0428,8.95
16/04/2018,960,971.0499878,1423872,10528.34961,949.0913941,0.520509745,15.07501221,963.5599976,960.3050049,947.9350006,964.7589281,960.1091725,952.9648515,968.4572151,968.3121535,962.3652417,0.82803354,914.4517226,981.4182786,60.17845238,15.07501221,13.9393947,895308,946.7717697,11.04998779,1.570313772,962.5,964.4000244,959.4249878,960.4249878,969.5250244,0.0428,8.95
17/04/2018,971.75,974.25,1333916,10548.7002,949.2534005,0.512095034,8.450012207,966.325,961.9350037,950.3225006,967.9226188,962.6802321,954.9920085,972.4972705,971.4953561,965.3312179,0.898494989,916.485638,984.1593632,61.3843168,8.450012207,13.54729595,2229224,950.1591573,2.5,0.869566474,971.0499878,962.5,964.4000244,959.4249878,960.4249878,0.0428,8.95
18/04/2018,975.5,966.2999878,1356360,10526.2002,949.3642913,0.547654559,11.72497559,967.7,964.4025024,952.45625,967.3817418,963.3383695,956.0689589,970.0709249,971.0892197,966.3978654,0.877101064,920.2813151,984.6311849,56.7838096,11.72497559,13.41713021,872864,953.7068753,-9.200012207,1.201945216,974.25,971.0499878,962.5,964.4000244,959.4249878,0.0428,8.95
